run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR4557939	SAMEA7222028	ERX4493835	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	94713	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-50	ena-RUN-UFPA-03-09-2020-02:15:42:810-50	13973622	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/009/ERR4557939/ERR4557939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557939/CAS01_S66_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/009/ERR4557939	GUT51	Gut microbiome	
ERR4557946	SAMEA7222035	ERX4493842	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	62554	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-57	ena-RUN-UFPA-03-09-2020-02:15:42:810-57	8905599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557946/ERR4557946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557946/CAS08_S55_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557946	GUT58	Gut microbiome	
ERR4557940	SAMEA7222029	ERX4493836	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	96977	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-51	ena-RUN-UFPA-03-09-2020-02:15:42:810-51	14112525	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557940/ERR4557940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557940/CAS02_S78_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557940	GUT52	Gut microbiome	
ERR4557948	SAMEA7222037	ERX4493844	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	136198	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-59	ena-RUN-UFPA-03-09-2020-02:15:42:810-59	20694166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4557948/ERR4557948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557948/LAC02_S23_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4557948	GUT60	Gut microbiome	
ERR4557941	SAMEA7222030	ERX4493837	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	119606	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-52	ena-RUN-UFPA-03-09-2020-02:15:42:810-52	17534832	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557941/ERR4557941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557941/CAS03_S90_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557941	GUT53	Gut microbiome	
ERR4557944	SAMEA7222033	ERX4493840	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	64356	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-55	ena-RUN-UFPA-03-09-2020-02:15:42:810-55	8533052	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557944/ERR4557944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557944/CAS06_S31_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557944	GUT56	Gut microbiome	
ERR4557947	SAMEA7222036	ERX4493843	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	126897	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-58	ena-RUN-UFPA-03-09-2020-02:15:42:810-58	17752952	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557947/ERR4557947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557947/LAC01_S11_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557947	GUT59	Gut microbiome	
ERR4557952	SAMEA7222041	ERX4493848	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	133567	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-63	ena-RUN-UFPA-03-09-2020-02:15:42:811-63	19160236	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4557952/ERR4557952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557952/LAC06_S70_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4557952	GUT64	Gut microbiome	
ERR4557891	SAMEA7221980	ERX4493787	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	224068	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:808-2	ena-RUN-UFPA-03-09-2020-02:15:42:808-2	30825103	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557891/ERR4557891.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557891/AMI13_S79_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557891	GUT3	Gut microbiome	
ERR4557955	SAMEA7222044	ERX4493851	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	92905	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-66	ena-RUN-UFPA-03-09-2020-02:15:42:811-66	13285408	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/005/ERR4557955/ERR4557955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557955/LAC09_S12_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/005/ERR4557955	GUT67	Gut microbiome	
ERR4557962	SAMEA7222051	ERX4493858	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	158038	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-73	ena-RUN-UFPA-03-09-2020-02:15:42:811-73	22835276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4557962/ERR4557962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557962/SUR064_S41_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4557962	GUT74	Gut microbiome	
ERR4557949	SAMEA7222038	ERX4493845	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	147537	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-60	ena-RUN-UFPA-03-09-2020-02:15:42:810-60	21446901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/009/ERR4557949/ERR4557949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557949/LAC03_S34_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/009/ERR4557949	GUT61	Gut microbiome	
ERR4557892	SAMEA7221981	ERX4493788	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	177489	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:808-3	ena-RUN-UFPA-03-09-2020-02:15:42:808-3	25498986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4557892/ERR4557892.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557892/AMI27_S5_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4557892	GUT4	Gut microbiome	
ERR4557966	SAMEA7222055	ERX4493862	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	138682	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-77	ena-RUN-UFPA-03-09-2020-02:15:42:811-77	19815776	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557966/ERR4557966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557966/SUR080_S43_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557966	GUT78	Gut microbiome	
ERR4557898	SAMEA7221987	ERX4493794	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	145221	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-9	ena-RUN-UFPA-03-09-2020-02:15:42:809-9	22209627	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4557898/ERR4557898.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557898/AMI39_S10_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4557898	GUT10	Gut microbiome	
ERR4557968	SAMEA7222057	ERX4493864	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	144691	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-79	ena-RUN-UFPA-03-09-2020-02:15:42:811-79	20253738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4557968/ERR4557968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557968/SUR094_S45_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4557968	GUT80	Gut microbiome	
ERR4557975	SAMEA7222064	ERX4493871	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	192725	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-86	ena-RUN-UFPA-03-09-2020-02:15:42:812-86	28369474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/005/ERR4557975/ERR4557975.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557975/SUR146_S50_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/005/ERR4557975	GUT87	Gut microbiome	
ERR4557902	SAMEA7221991	ERX4493798	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	101441	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-13	ena-RUN-UFPA-03-09-2020-02:15:42:809-13	14669549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4557902/ERR4557902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557902/AMI53_S14_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4557902	GUT14	Gut microbiome	
ERR4557977	SAMEA7222066	ERX4493873	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	209778	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-88	ena-RUN-UFPA-03-09-2020-02:15:42:812-88	33862045	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557977/ERR4557977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557977/SUR231_S52_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557977	GUT89	Gut microbiome	
ERR4557904	SAMEA7221993	ERX4493800	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	159079	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-15	ena-RUN-UFPA-03-09-2020-02:15:42:809-15	24224853	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557904/ERR4557904.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557904/AMI98_S16_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557904	GUT16	Gut microbiome	
ERR4557982	SAMEA7222071	ERX4493878	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	221626	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-93	ena-RUN-UFPA-03-09-2020-02:15:42:812-93	36122281	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4557982/ERR4557982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557982/SUR262_S56_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4557982	GUT94	Gut microbiome	
ERR4557907	SAMEA7221996	ERX4493803	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	86282	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-18	ena-RUN-UFPA-03-09-2020-02:15:42:809-18	12614159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557907/ERR4557907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557907/AMI165_S69_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557907	GUT19	Gut microbiome	
ERR4557983	SAMEA7222072	ERX4493879	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	53256	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-94	ena-RUN-UFPA-03-09-2020-02:15:42:812-94	8161099	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/003/ERR4557983/ERR4557983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557983/SUR264_S92_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/003/ERR4557983	GUT95	Gut microbiome	
ERR4557984	SAMEA7222073	ERX4493880	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	248786	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-95	ena-RUN-UFPA-03-09-2020-02:15:42:812-95	33982961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557984/ERR4557984.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557984/SUR267_S57_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557984	GUT96	Gut microbiome	
ERR4557911	SAMEA7222000	ERX4493807	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	98773	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-22	ena-RUN-UFPA-03-09-2020-02:15:42:809-22	14633352	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557911/ERR4557911.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557911/ANI59_S33_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557911	GUT23	Gut microbiome	
ERR4557956	SAMEA7222045	ERX4493852	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	126832	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-67	ena-RUN-UFPA-03-09-2020-02:15:42:811-67	19456925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557956/ERR4557956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557956/LAC10_S24_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557956	GUT68	Gut microbiome	
ERR4557917	SAMEA7222006	ERX4493813	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	79347	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-28	ena-RUN-UFPA-03-09-2020-02:15:42:809-28	11319814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557917/ERR4557917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557917/ATR187_S17_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557917	GUT29	Gut microbiome	
ERR4557919	SAMEA7222008	ERX4493815	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	97246	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:809-30	ena-RUN-UFPA-03-09-2020-02:15:42:809-30	13814863	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/009/ERR4557919/ERR4557919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557919/BEL02_S19_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/009/ERR4557919	GUT31	Gut microbiome	
ERR4557985	SAMEA7222074	ERX4493881	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	156923	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-96	ena-RUN-UFPA-03-09-2020-02:15:42:812-96	25790532	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/005/ERR4557985/ERR4557985.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557985/SUR269_S58_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/005/ERR4557985	GUT97	Gut microbiome	
ERR4557959	SAMEA7222048	ERX4493855	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	187440	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-70	ena-RUN-UFPA-03-09-2020-02:15:42:811-70	24451765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/009/ERR4557959/ERR4557959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557959/SUR007_S38_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/009/ERR4557959	GUT71	Gut microbiome	
ERR4557926	SAMEA7222015	ERX4493822	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	144992	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-37	ena-RUN-UFPA-03-09-2020-02:15:42:810-37	24050077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557926/ERR4557926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557926/BEL09_S26_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557926	GUT38	Gut microbiome	
ERR4557989	SAMEA7222078	ERX4493885	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	179660	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-100	ena-RUN-UFPA-03-09-2020-02:15:42:812-100	25438706	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/009/ERR4557989/ERR4557989.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557989/XIK074_S62_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/009/ERR4557989	GUT101	Gut microbiome	
ERR4557927	SAMEA7222016	ERX4493823	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	142279	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-38	ena-RUN-UFPA-03-09-2020-02:15:42:810-38	20740283	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557927/ERR4557927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557927/BEL10_S27_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557927	GUT39	Gut microbiome	
ERR4557990	SAMEA7222079	ERX4493886	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	124822	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-101	ena-RUN-UFPA-03-09-2020-02:15:42:812-101	19188683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557990/ERR4557990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557990/XIK077_S64_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557990	GUT102	Gut microbiome	
ERR4557961	SAMEA7222050	ERX4493857	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	169418	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-72	ena-RUN-UFPA-03-09-2020-02:15:42:811-72	23750091	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557961/ERR4557961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557961/SUR036_S40_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557961	GUT73	Gut microbiome	
