run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
SRR6357106	SAMN08141894	SRX3453544	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_43	PAIRED	AMPLICON	METAGENOMIC	PCR	228372	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_43	N40_L001_R2_001.fastq	25348373;29668952	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357106/SRR6357106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357106/SRR6357106_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/006/SRR6357106	IG_619	Pregnant_without_GDM	
SRR6357107	SAMN08141895	SRX3453543	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_44	PAIRED	AMPLICON	METAGENOMIC	PCR	240584	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_44	N41_L001_R2_001.fastq	26610893;30648164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357107/SRR6357107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357107/SRR6357107_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/007/SRR6357107	IG_620	Pregnant_without_GDM	
SRR6357128	SAMN08141853	SRX3453522	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_02	PAIRED	AMPLICON	METAGENOMIC	PCR	156443	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_02	N2_L001_R1_001.fastq	17267964;19857479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357128/SRR6357128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357128/SRR6357128_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/008/SRR6357128	NG_02	Non_Pregnant	
SRR6357108	SAMN08141878	SRX3453542	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_27	PAIRED	AMPLICON	METAGENOMIC	PCR	233987	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_27	N24_L001_R1_001.fastq	25290093;27370581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357108/SRR6357108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357108/SRR6357108_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/008/SRR6357108	IG_594	Pregnant_without_GDM	
SRR6357109	SAMN08141879	SRX3453541	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_28	PAIRED	AMPLICON	METAGENOMIC	PCR	129000	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_28	N25_L001_R1_001.fastq	14252640;16822500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357109/SRR6357109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357109/SRR6357109_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/009/SRR6357109	IG_595	Pregnant_without_GDM	
SRR6357130	SAMN08141855	SRX3453520	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_04	PAIRED	AMPLICON	METAGENOMIC	PCR	214256	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_04	N4_L001_R2_001.fastq	22177518;25736139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/000/SRR6357130/SRR6357130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/000/SRR6357130/SRR6357130_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/000/SRR6357130	NG_04	Non_Pregnant	
SRR6357114	SAMN08141872	SRX3453536	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_21	PAIRED	AMPLICON	METAGENOMIC	PCR	102346	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_21	N18_L001_R1_001.fastq	10274401;14703657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/004/SRR6357114/SRR6357114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/004/SRR6357114/SRR6357114_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/004/SRR6357114	IG_583	Pregnant_without_GDM	
SRR6357131	SAMN08141854	SRX3453519	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_03	PAIRED	AMPLICON	METAGENOMIC	PCR	170187	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_03	N3_L001_R1_001.fastq	18545814;22120532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/001/SRR6357131/SRR6357131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/001/SRR6357131/SRR6357131_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/001/SRR6357131	NG_03	Non_Pregnant	
SRR6357136	SAMN08141930	SRX3453514	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_79	PAIRED	AMPLICON	METAGENOMIC	PCR	271877	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_79	N76_L001_R1_001.fastq	29345559;32238081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357136/SRR6357136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357136/SRR6357136_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/006/SRR6357136	DG_271	Pregnant_with_GDM	
SRR6357117	SAMN08141902	SRX3453533	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_51	PAIRED	AMPLICON	METAGENOMIC	PCR	47448	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_51	N67_L001_R2_001.fastq	5357084;6248494	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357117/SRR6357117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357117/SRR6357117_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/007/SRR6357117	IG_579	Pregnant_without_GDM	
SRR6357137	SAMN08141912	SRX3453513	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_61	PAIRED	AMPLICON	METAGENOMIC	PCR	203412	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_61	N51_L001_R1_001.fastq	22163282;25324907	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357137/SRR6357137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357137/SRR6357137_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/007/SRR6357137	DG_257	Pregnant_with_GDM	
SRR6357138	SAMN08141888	SRX3453512	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_37	PAIRED	AMPLICON	METAGENOMIC	PCR	269684	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_37	N34_L001_R2_001.fastq	28705194;34246137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357138/SRR6357138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357138/SRR6357138_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/008/SRR6357138	IG_611	Pregnant_without_GDM	
SRR6357118	SAMN08141880	SRX3453532	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_29	PAIRED	AMPLICON	METAGENOMIC	PCR	144816	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_29	N26_L001_R2_001.fastq	17005661;21931846	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357118/SRR6357118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357118/SRR6357118_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/008/SRR6357118	IG_597	Pregnant_without_GDM	
SRR6357119	SAMN08141881	SRX3453531	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_30	PAIRED	AMPLICON	METAGENOMIC	PCR	241894	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_30	N27_L001_R2_001.fastq	27026666;29336954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357119/SRR6357119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357119/SRR6357119_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/009/SRR6357119	IG_598	Pregnant_without_GDM	
SRR6357139	SAMN08141923	SRX3453511	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_72	PAIRED	AMPLICON	METAGENOMIC	PCR	137788	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_72	N62_L001_R2_001.fastq	15219755;17032856	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357139/SRR6357139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357139/SRR6357139_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/009/SRR6357139	DG_269	Pregnant_with_GDM	
SRR6357122	SAMN08141860	SRX3453528	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_09	PAIRED	AMPLICON	METAGENOMIC	PCR	123002	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_09	N9_L001_R2_001.fastq	13291107;15334474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/002/SRR6357122/SRR6357122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/002/SRR6357122/SRR6357122_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/002/SRR6357122	NG_10	Non_Pregnant	
SRR6357143	SAMN08141909	SRX3453507	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_58	PAIRED	AMPLICON	METAGENOMIC	PCR	245002	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_58	N48_L001_R2_001.fastq	25762752;32250033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/003/SRR6357143/SRR6357143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/003/SRR6357143/SRR6357143_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/003/SRR6357143	IG_599	Pregnant_with_GDM	
SRR6357126	SAMN08141859	SRX3453524	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_08	PAIRED	AMPLICON	METAGENOMIC	PCR	158463	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_08	N8_L001_R2_001.fastq	17716983;20159815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357126/SRR6357126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357126/SRR6357126_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/006/SRR6357126	NG_09	Non_Pregnant	
SRR6357129	SAMN08141852	SRX3453521	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_01	PAIRED	AMPLICON	METAGENOMIC	PCR	191669	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_01	N1_L001_R2_001.fastq	21668532;25536006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357129/SRR6357129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357129/SRR6357129_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/009/SRR6357129	NG_01	Non_Pregnant	
SRR6357149	SAMN08141889	SRX3453501	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_38	PAIRED	AMPLICON	METAGENOMIC	PCR	163426	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_38	N35_L001_R2_001.fastq	17110107;20464390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357149/SRR6357149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357149/SRR6357149_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/009/SRR6357149	IG_612	Pregnant_without_GDM	
SRR6357132	SAMN08141905	SRX3453518	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_54	PAIRED	AMPLICON	METAGENOMIC	PCR	89154	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_54	N70_L001_R2_001.fastq	9072242;10366966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/002/SRR6357132/SRR6357132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/002/SRR6357132/SRR6357132_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/002/SRR6357132	IG_622	Pregnant_without_GDM	
SRR6357151	SAMN08141883	SRX3453499	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_32	PAIRED	AMPLICON	METAGENOMIC	PCR	136668	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_32	N29_L001_R1_001.fastq	14977485;16893873	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/001/SRR6357151/SRR6357151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/001/SRR6357151/SRR6357151_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/001/SRR6357151	IG_608	Pregnant_without_GDM	
SRR6357152	SAMN08141882	SRX3453498	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_31	PAIRED	AMPLICON	METAGENOMIC	PCR	53275	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_31	N28_L001_R1_001.fastq	7305788;9778345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/002/SRR6357152/SRR6357152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/002/SRR6357152/SRR6357152_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/002/SRR6357152	IG_600	Pregnant_without_GDM	
SRR6357155	SAMN08141869	SRX3453495	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_18	PAIRED	AMPLICON	METAGENOMIC	PCR	131275	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_18	N80_L001_R2_001.fastq	14991392;16601644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/005/SRR6357155/SRR6357155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/005/SRR6357155/SRR6357155_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/005/SRR6357155	NG_18	Non_Pregnant	
SRR6357133	SAMN08141904	SRX3453517	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_53	PAIRED	AMPLICON	METAGENOMIC	PCR	70629	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_53	N69_L001_R1_001.fastq	6969902;7552931	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/003/SRR6357133/SRR6357133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/003/SRR6357133/SRR6357133_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/003/SRR6357133	IG_617	Pregnant_without_GDM	
SRR6357156	SAMN08141868	SRX3453494	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_17	PAIRED	AMPLICON	METAGENOMIC	PCR	175042	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_17	N79_L001_R2_001.fastq	19520417;21242382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357156/SRR6357156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/006/SRR6357156/SRR6357156_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/006/SRR6357156	NG_12	Non_Pregnant	
SRR6357134	SAMN08141916	SRX3453516	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_65	PAIRED	AMPLICON	METAGENOMIC	PCR	184277	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_65	N55_L001_R1_001.fastq	19914709;22586054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/004/SRR6357134/SRR6357134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/004/SRR6357134/SRR6357134_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/004/SRR6357134	DG_261	Pregnant_with_GDM	
SRR6357157	SAMN08141867	SRX3453493	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_16	PAIRED	AMPLICON	METAGENOMIC	PCR	152205	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_16	N78_L001_R2_001.fastq	17317731;19220804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357157/SRR6357157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/007/SRR6357157/SRR6357157_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/007/SRR6357157	NG_08	Non_Pregnant	
SRR6357135	SAMN08141903	SRX3453515	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_52	PAIRED	AMPLICON	METAGENOMIC	PCR	101323	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_52	N68_L001_R1_001.fastq	5935709;6599581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/005/SRR6357135/SRR6357135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/005/SRR6357135/SRR6357135_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/005/SRR6357135	IG_586	Pregnant_without_GDM	
SRR6357158	SAMN08141866	SRX3453492	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_15	PAIRED	AMPLICON	METAGENOMIC	PCR	306407	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_15	N15_L001_R1_001.fastq	31857921;41736212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357158/SRR6357158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/008/SRR6357158/SRR6357158_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/008/SRR6357158	NG_17	Non_Pregnant	
SRR6357140	SAMN08141922	SRX3453510	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_71	PAIRED	AMPLICON	METAGENOMIC	PCR	133992	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_71	N61_L001_R1_001.fastq	13663169;16017166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/000/SRR6357140/SRR6357140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/000/SRR6357140/SRR6357140_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/000/SRR6357140	DG_268	Pregnant_with_GDM	
SRR6357159	SAMN08141865	SRX3453491	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_14	PAIRED	AMPLICON	METAGENOMIC	PCR	156184	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_14	N14_L001_R1_001.fastq	17599938;19442778	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357159/SRR6357159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/009/SRR6357159/SRR6357159_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/009/SRR6357159	NG_16	Non_Pregnant	
SRR6357144	SAMN08141926	SRX3453506	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_75	PAIRED	AMPLICON	METAGENOMIC	PCR	119593	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_75	N65_L001_R1_001.fastq	12903941;14755833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/004/SRR6357144/SRR6357144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/004/SRR6357144/SRR6357144_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/004/SRR6357144	DG_277	Pregnant_with_GDM	
SRR6357161	SAMN08141863	SRX3453489	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_12	PAIRED	AMPLICON	METAGENOMIC	PCR	127276	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_12	N12_L001_R2_001.fastq	13882264;15662225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/001/SRR6357161/SRR6357161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/001/SRR6357161/SRR6357161_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/001/SRR6357161	NG_14	Non_Pregnant	
SRR6357145	SAMN08141929	SRX3453505	PRJNA421371	SRA636793	408170	human gut metagenome	LIB_78	PAIRED	AMPLICON	METAGENOMIC	PCR	82417	2017-12-08	Illumina MiSeq sequencing: Cross-sectional study comparing the fecal microbiota composition of non-pregnant women and pregnant women with and without gestational diabetes mellitus	Analysis of oral, intestinal and vaginal microbiota composition and its relation to gestational diabetes mellitus	PRJNA421371	LIB_78	N75_L001_R2_001.fastq	2084504;2444678	ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/005/SRR6357145/SRR6357145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR635/005/SRR6357145/SRR6357145_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR635/005/SRR6357145.lite	DG_254	Pregnant_with_GDM	
