run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
SRR2937918	SAMN04262595	SRX1440584	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_1F	SINGLE	AMPLICON	METAGENOMIC	PCR	33046	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran animal fecal metagenome 1F	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_1F	seqs_merged_q20_1F.fastq	966997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937918/SRR2937918.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/008/SRR2937918	1F	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937919	SAMN04262513	SRX1440585	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_20F	SINGLE	AMPLICON	METAGENOMIC	PCR	49549	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran latrine metagenome 20F	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_20F	seqs_merged_q20_20F.fastq	1604379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937919/SRR2937919.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/009/SRR2937919	20F	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937921	SAMN04261267	SRX1440587	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_210102	SINGLE	AMPLICON	METAGENOMIC	PCR	44744	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 210102	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_210102	seqs_merged_q20_210102.fastq	1059734	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937921/SRR2937921.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/001/SRR2937921	210102	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937925	SAMN04261272	SRX1440591	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_210301	SINGLE	AMPLICON	METAGENOMIC	PCR	16902	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 210301	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_210301	seqs_merged_q20_210301.fastq	513435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937925/SRR2937925.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/005/SRR2937925	210301	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937926	SAMN04261273	SRX1440592	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_210302	SINGLE	AMPLICON	METAGENOMIC	PCR	42926	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 210302	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_210302	seqs_merged_q20_210302.fastq	1211709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937926/SRR2937926.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/006/SRR2937926	210302	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937931	SAMN04261278	SRX1440597	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_210404	SINGLE	AMPLICON	METAGENOMIC	PCR	24368	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 210404	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_210404	seqs_merged_q20_210404.fastq	570622	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937931/SRR2937931.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/001/SRR2937931	210404	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937933	SAMN04261280	SRX1440599	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240101	SINGLE	AMPLICON	METAGENOMIC	PCR	32459	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240101	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240101	seqs_merged_q20_240101.fastq	903735	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937933/SRR2937933.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/003/SRR2937933	240101	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937935	SAMN04261282	SRX1440601	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240103	SINGLE	AMPLICON	METAGENOMIC	PCR	37594	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240103	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240103	seqs_merged_q20_240103.fastq	1080147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937935/SRR2937935.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/005/SRR2937935	240103	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937937	SAMN04261284	SRX1440603	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240201	SINGLE	AMPLICON	METAGENOMIC	PCR	40548	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240201	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240201	seqs_merged_q20_240201.fastq	1335459	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937937/SRR2937937.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/007/SRR2937937	240201	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937939	SAMN04261286	SRX1440605	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240203	SINGLE	AMPLICON	METAGENOMIC	PCR	36546	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240203	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240203	seqs_merged_q20_240203.fastq	1176929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937939/SRR2937939.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/009/SRR2937939	240203	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937943	SAMN04261290	SRX1440609	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240304	SINGLE	AMPLICON	METAGENOMIC	PCR	17330	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240304	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240304	seqs_merged_q20_240304.fastq	420186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937943/SRR2937943.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/003/SRR2937943	240304	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937944	SAMN04261291	SRX1440610	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240401	SINGLE	AMPLICON	METAGENOMIC	PCR	37878	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240401	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240401	seqs_merged_q20_240401.fastq	1269414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937944/SRR2937944.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/004/SRR2937944	240401	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937946	SAMN04261293	SRX1440612	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_240403	SINGLE	AMPLICON	METAGENOMIC	PCR	34462	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 240403	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_240403	seqs_merged_q20_240403.fastq	1170433	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937946/SRR2937946.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/006/SRR2937946	240403	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937948	SAMN04261295	SRX1440614	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_250102	SINGLE	AMPLICON	METAGENOMIC	PCR	45431	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 250102	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_250102	seqs_merged_q20_250102.fastq	943836	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937948/SRR2937948.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/008/SRR2937948.lite	250102	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937955	SAMN04261302	SRX1440621	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_250701	SINGLE	AMPLICON	METAGENOMIC	PCR	36596	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 250701	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_250701	seqs_merged_q20_250701.fastq	713794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937955/SRR2937955.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/005/SRR2937955	250701	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937956	SAMN04261303	SRX1440622	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_250702	SINGLE	AMPLICON	METAGENOMIC	PCR	46892	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 250702	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_250702	seqs_merged_q20_250702.fastq	1003494	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937956/SRR2937956.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/006/SRR2937956	250702	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937957	SAMN04261304	SRX1440623	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_250703	SINGLE	AMPLICON	METAGENOMIC	PCR	34460	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 250703	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_250703	seqs_merged_q20_250703.fastq	700796	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937957/SRR2937957.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/007/SRR2937957	250703	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937958	SAMN04261305	SRX1440624	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_250704	SINGLE	AMPLICON	METAGENOMIC	PCR	21227	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 250704	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_250704	seqs_merged_q20_250704.fastq	570185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937958/SRR2937958.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/008/SRR2937958	250704	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937959	SAMN04261306	SRX1440625	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_250904	SINGLE	AMPLICON	METAGENOMIC	PCR	20225	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 250904	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_250904	seqs_merged_q20_250904.fastq	505487	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937959/SRR2937959.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/009/SRR2937959	250904	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937962	SAMN04261309	SRX1440628	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_251204	SINGLE	AMPLICON	METAGENOMIC	PCR	27273	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 251204	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_251204	seqs_merged_q20_251204.fastq	634927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937962/SRR2937962.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/002/SRR2937962	251204	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937964	SAMN04261311	SRX1440630	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_260804	SINGLE	AMPLICON	METAGENOMIC	PCR	31636	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran human fecal metagenome 260804	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_260804	seqs_merged_q20_260804.fastq	868432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937964/SRR2937964.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/004/SRR2937964	260804	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937967	SAMN04262597	SRX1440633	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_3F	SINGLE	AMPLICON	METAGENOMIC	PCR	37239	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran animal fecal metagenome 3F	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_3F	seqs_merged_q20_3F.fastq	1182821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937967/SRR2937967.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/007/SRR2937967	3F	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937970	SAMN04262495	SRX1440636	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_6F	SINGLE	AMPLICON	METAGENOMIC	PCR	38886	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran latrine metagenome 6F	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_6F	seqs_merged_q20_6F.fastq	1259124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937970/SRR2937970.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/000/SRR2937970	6F	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937971	SAMN04262502	SRX1440637	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_7F	SINGLE	AMPLICON	METAGENOMIC	PCR	49053	2016-06-27	Illumina HiSeq 2500 sequencing: 16S amplicon sequencing of rural Salvadoran latrine metagenome 7F	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_7F	seqs_merged_q20_7F.fastq	1417432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937971/SRR2937971.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/001/SRR2937971	7F	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937975	SAMN04261616	SRX1440641	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E030304	SINGLE	AMPLICON	METAGENOMIC	PCR	21675	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E030304	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E030304	seqs_merged_q20_E030304.fastq	1106376	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937975/SRR2937975.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/005/SRR2937975	E030304	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937976	SAMN04262474	SRX1440642	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E030404	SINGLE	AMPLICON	METAGENOMIC	PCR	31329	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran water metagenome E030404	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E030404	seqs_merged_q20_E030404.fastq	705037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937976/SRR2937976.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/006/SRR2937976	E030404	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937980	SAMN04261619	SRX1440646	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E040304	SINGLE	AMPLICON	METAGENOMIC	PCR	35310	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E040304	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E040304	seqs_merged_q20_E040304.fastq	1850430	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937980/SRR2937980.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/000/SRR2937980	E040304	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937982	SAMN04262476	SRX1440648	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E040404B	SINGLE	AMPLICON	METAGENOMIC	PCR	47590	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran water metagenome E040404B	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E040404B	seqs_merged_q20_E040404B.fastq	943997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937982/SRR2937982.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/002/SRR2937982	E040404B	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937984	SAMN04261620	SRX1440650	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E040604	SINGLE	AMPLICON	METAGENOMIC	PCR	24147	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E040604	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E040604	seqs_merged_q20_E040604.fastq	734259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937984/SRR2937984.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/004/SRR2937984	E040604	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937987	SAMN04262477	SRX1440653	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E060504	SINGLE	AMPLICON	METAGENOMIC	PCR	27243	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran water metagenome E060504	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E060504	seqs_merged_q20_E060504.fastq	612246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937987/SRR2937987.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/007/SRR2937987	E060504	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937988	SAMN04261622	SRX1440654	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E060604	SINGLE	AMPLICON	METAGENOMIC	PCR	23753	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E060604	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E060604	seqs_merged_q20_E060604.fastq	889390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937988/SRR2937988.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/008/SRR2937988	E060604	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937989	SAMN04261623	SRX1440655	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E060804	SINGLE	AMPLICON	METAGENOMIC	PCR	21140	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E060804	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E060804	seqs_merged_q20_E060804.fastq	809559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937989/SRR2937989.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/009/SRR2937989	E060804	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937990	SAMN04261624	SRX1440656	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E060904	SINGLE	AMPLICON	METAGENOMIC	PCR	27265	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E060904	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E060904	seqs_merged_q20_E060904.fastq	1246998	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937990/SRR2937990.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/000/SRR2937990	E060904	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937992	SAMN04262525	SRX1440658	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E100204	SINGLE	AMPLICON	METAGENOMIC	PCR	19566	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran latrine metagenome E100204	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E100204	seqs_merged_q20_E100204.fastq	617340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937992/SRR2937992.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/002/SRR2937992	E100204	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937993	SAMN04261626	SRX1440659	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E100304	SINGLE	AMPLICON	METAGENOMIC	PCR	29531	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E100304	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E100304	seqs_merged_q20_E100304.fastq	1343110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937993/SRR2937993.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/003/SRR2937993	E100304	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937995	SAMN04261628	SRX1440661	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E100604	SINGLE	AMPLICON	METAGENOMIC	PCR	31723	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E100604	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E100604	seqs_merged_q20_E100604.fastq	1042384	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937995/SRR2937995.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/005/SRR2937995	E100604	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937996	SAMN04261629	SRX1440662	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E100704	SINGLE	AMPLICON	METAGENOMIC	PCR	38612	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E100704	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E100704	seqs_merged_q20_E100704.fastq	1656625	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937996/SRR2937996.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/006/SRR2937996	E100704	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2937997	SAMN04261630	SRX1440663	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E100804	SINGLE	AMPLICON	METAGENOMIC	PCR	38851	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E100804	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E100804	seqs_merged_q20_E100804.fastq	1522390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937997/SRR2937997.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/007/SRR2937997	E100804	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2938000	SAMN04262479	SRX1440666	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E130304	SINGLE	AMPLICON	METAGENOMIC	PCR	25847	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran water metagenome E130304	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E130304	seqs_merged_q20_E130304.fastq	724550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2938000/SRR2938000.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/000/SRR2938000	E130304	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2938007	SAMN04261637	SRX1440673	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_E250504	SINGLE	AMPLICON	METAGENOMIC	PCR	43451	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of rural Salvadoran soil metagenome E250504	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_E250504	seqs_merged_q20_E250504.fastq	1633699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2938007/SRR2938007.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/007/SRR2938007	E250504	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2938009	SAMN04262565	SRX1440675	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_SW001	SINGLE	AMPLICON	METAGENOMIC	PCR	37729	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of peri-urban Lima sewage metagenome SW001	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_SW001	seqs_merged_q20_SW001.fastq	1254553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2938009/SRR2938009.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/009/SRR2938009	SW001	MIMS Environmental/Metagenome sample from wastewater metagenome	
SRR2938011	SAMN04262566	SRX1440677	PRJNA300541	SRA312534	527639	wastewater metagenome	16S_SW003	SINGLE	AMPLICON	METAGENOMIC	PCR	38786	2016-06-27	Illumina MiSeq sequencing: 16S amplicon sequencing of peri-urban Lima sewage metagenome SW003	Antibiotic resistance exchange between microbiota in resource-poor settings in Latin America	PRJNA300541	16S_SW003	seqs_merged_q20_SW003.fastq	1256520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2938011/SRR2938011.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR293/001/SRR2938011	SW003	MIMS Environmental/Metagenome sample from wastewater metagenome	
