run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR3928999	SAMEA6562982	ERX3936606	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-B2-UK1_remain	PAIRED	AMPLICON	METAGENOMIC	PCR	143345	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:272-69	ena-RUN-LIMM-14-02-2020-13:18:41:272-69	9872822;8356506	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/009/ERR3928999/ERR3928999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/009/ERR3928999/ERR3928999_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928999/GCRFNG_CONT-B2-UK1_remain_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928999/GCRFNG_CONT-B2-UK1_remain_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/009/ERR3928999	GCRFNG_CONT-B2-UK1_remain	Non-Western colorectal cancer microbiomes	
ERR3929005	SAMEA6562885	ERX3936612	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-C3-CH_quickreturn	PAIRED	AMPLICON	METAGENOMIC	PCR	141288	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:272-75	ena-RUN-LIMM-14-02-2020-13:18:41:272-75	8876341;7768493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/005/ERR3929005/ERR3929005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/005/ERR3929005/ERR3929005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929005/GCRFNG_CONT-C3-CH_quickreturn_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929005/GCRFNG_CONT-C3-CH_quickreturn_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/005/ERR3929005	GCRFNG_CONT-C3-CH_quickreturn	Non-Western colorectal cancer microbiomes	
ERR3929007	SAMEA6562952	ERX3936614	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-C3-IN_quickreturn	PAIRED	AMPLICON	METAGENOMIC	PCR	165559	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:272-77	ena-RUN-LIMM-14-02-2020-13:18:41:272-77	10839725;9402864	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3929007/ERR3929007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3929007/ERR3929007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929007/GCRFNG_CONT-C3-IN_quickreturn_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929007/GCRFNG_CONT-C3-IN_quickreturn_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/007/ERR3929007	GCRFNG_CONT-C3-IN_quickreturn	Non-Western colorectal cancer microbiomes	
ERR3928934	SAMEA6563021	ERX3936541	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_AR-CC-B2.R	PAIRED	AMPLICON	METAGENOMIC	PCR	131019	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:268-4	ena-RUN-LIMM-14-02-2020-13:18:41:268-4	7972527;6873857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3928934/ERR3928934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3928934/ERR3928934_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928934/GCRFNG_AR-CC-B2.R_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928934/GCRFNG_AR-CC-B2.R_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/004/ERR3928934	GCRFNG_AR-CC-B2.R	Non-Western colorectal cancer microbiomes	
ERR3929023	SAMEA6562951	ERX3936630	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-E5-AR_quickreturn	PAIRED	AMPLICON	METAGENOMIC	PCR	133058	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-93	ena-RUN-LIMM-14-02-2020-13:18:41:273-93	8579871;7334857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/003/ERR3929023/ERR3929023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/003/ERR3929023/ERR3929023_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929023/GCRFNG_CONT-E5-AR_quickreturn_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929023/GCRFNG_CONT-E5-AR_quickreturn_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/003/ERR3929023	GCRFNG_CONT-E5-AR_quickreturn	Non-Western colorectal cancer microbiomes	
ERR3929024	SAMEA6562955	ERX3936631	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-E5-AR_with	PAIRED	AMPLICON	METAGENOMIC	PCR	157498	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-94	ena-RUN-LIMM-14-02-2020-13:18:41:273-94	10891760;9293295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3929024/ERR3929024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3929024/ERR3929024_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929024/GCRFNG_CONT-E5-AR_with_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929024/GCRFNG_CONT-E5-AR_with_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/004/ERR3929024	GCRFNG_CONT-E5-AR_with	Non-Western colorectal cancer microbiomes	
ERR3929027	SAMEA6562979	ERX3936634	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-E5-IN_quickreturn	PAIRED	AMPLICON	METAGENOMIC	PCR	156090	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-97	ena-RUN-LIMM-14-02-2020-13:18:41:273-97	10798529;9283593	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3929027/ERR3929027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3929027/ERR3929027_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929027/GCRFNG_CONT-E5-IN_quickreturn_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929027/GCRFNG_CONT-E5-IN_quickreturn_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/007/ERR3929027	GCRFNG_CONT-E5-IN_quickreturn	Non-Western colorectal cancer microbiomes	
ERR3929028	SAMEA6562873	ERX3936635	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-E5-IN_with	PAIRED	AMPLICON	METAGENOMIC	PCR	146819	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-98	ena-RUN-LIMM-14-02-2020-13:18:41:273-98	9846929;8302597	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/008/ERR3929028/ERR3929028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/008/ERR3929028/ERR3929028_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929028/GCRFNG_CONT-E5-IN_with_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929028/GCRFNG_CONT-E5-IN_with_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/008/ERR3929028	GCRFNG_CONT-E5-IN_with	Non-Western colorectal cancer microbiomes	
ERR3929032	SAMEA6562968	ERX3936639	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-E5-VI_with	PAIRED	AMPLICON	METAGENOMIC	PCR	191174	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-102	ena-RUN-LIMM-14-02-2020-13:18:41:273-102	13231217;11377495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/002/ERR3929032/ERR3929032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/002/ERR3929032/ERR3929032_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929032/GCRFNG_CONT-E5-VI_with_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929032/GCRFNG_CONT-E5-VI_with_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/002/ERR3929032	GCRFNG_CONT-E5-VI_with	Non-Western colorectal cancer microbiomes	
ERR3929034	SAMEA6562877	ERX3936641	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_IN-CC-B2	PAIRED	AMPLICON	METAGENOMIC	PCR	118515	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-104	ena-RUN-LIMM-14-02-2020-13:18:41:273-104	7775797;6742156	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3929034/ERR3929034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3929034/ERR3929034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929034/GCRFNG_IN-CC-B2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929034/GCRFNG_IN-CC-B2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/004/ERR3929034	GCRFNG_IN-CC-B2	Non-Western colorectal cancer microbiomes	
ERR3929035	SAMEA6562878	ERX3936642	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_IN-CC-C3	PAIRED	AMPLICON	METAGENOMIC	PCR	127127	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:273-105	ena-RUN-LIMM-14-02-2020-13:18:41:273-105	8202462;6867037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/005/ERR3929035/ERR3929035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/005/ERR3929035/ERR3929035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929035/GCRFNG_IN-CC-C3_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929035/GCRFNG_IN-CC-C3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/005/ERR3929035	GCRFNG_IN-CC-C3	Non-Western colorectal cancer microbiomes	
ERR3929037	SAMEA6562876	ERX3936644	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_IN-CC-E5	PAIRED	AMPLICON	METAGENOMIC	PCR	129758	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:274-107	ena-RUN-LIMM-14-02-2020-13:18:41:274-107	8320311;7064551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3929037/ERR3929037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3929037/ERR3929037_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929037/GCRFNG_IN-CC-E5_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3929037/GCRFNG_IN-CC-E5_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/007/ERR3929037	GCRFNG_IN-CC-E5	Non-Western colorectal cancer microbiomes	
ERR3928936	SAMEA6562869	ERX3936543	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_AR-CC-C3.R	PAIRED	AMPLICON	METAGENOMIC	PCR	183607	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:268-6	ena-RUN-LIMM-14-02-2020-13:18:41:268-6	12600390;10901321	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/006/ERR3928936/ERR3928936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/006/ERR3928936/ERR3928936_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928936/GCRFNG_AR-CC-C3.R_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928936/GCRFNG_AR-CC-C3.R_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/006/ERR3928936	GCRFNG_AR-CC-C3.R	Non-Western colorectal cancer microbiomes	
ERR3928938	SAMEA6562891	ERX3936545	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_AR-CC-E5	PAIRED	AMPLICON	METAGENOMIC	PCR	177640	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:269-8	ena-RUN-LIMM-14-02-2020-13:18:41:269-8	11813025;9810837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/008/ERR3928938/ERR3928938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/008/ERR3928938/ERR3928938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928938/GCRFNG_AR-CC-E5_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928938/GCRFNG_AR-CC-E5_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/008/ERR3928938	GCRFNG_AR-CC-E5	Non-Western colorectal cancer microbiomes	
ERR3928942	SAMEA6562959	ERX3936549	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_AR-CC-I9	PAIRED	AMPLICON	METAGENOMIC	PCR	201484	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:269-12	ena-RUN-LIMM-14-02-2020-13:18:41:269-12	14153370;12506361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/002/ERR3928942/ERR3928942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/002/ERR3928942/ERR3928942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928942/GCRFNG_AR-CC-I9_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928942/GCRFNG_AR-CC-I9_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/002/ERR3928942	GCRFNG_AR-CC-I9	Non-Western colorectal cancer microbiomes	
ERR3928951	SAMEA6563017	ERX3936558	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_AR-HV-E5	PAIRED	AMPLICON	METAGENOMIC	PCR	80980	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:269-21	ena-RUN-LIMM-14-02-2020-13:18:41:269-21	5254073;4547640	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/001/ERR3928951/ERR3928951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/001/ERR3928951/ERR3928951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928951/GCRFNG_AR-HV-E5_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928951/GCRFNG_AR-HV-E5_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/001/ERR3928951	GCRFNG_AR-HV-E5	Non-Western colorectal cancer microbiomes	
ERR3928958	SAMEA6562973	ERX3936565	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CH-CC-I9	PAIRED	AMPLICON	METAGENOMIC	PCR	101868	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:270-28	ena-RUN-LIMM-14-02-2020-13:18:41:270-28	7190077;6059393	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/008/ERR3928958/ERR3928958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/008/ERR3928958/ERR3928958_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928958/GCRFNG_CH-CC-I9_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928958/GCRFNG_CH-CC-I9_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/008/ERR3928958	GCRFNG_CH-CC-I9	Non-Western colorectal cancer microbiomes	
ERR3928959	SAMEA6562896	ERX3936566	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CH-CC-J10	PAIRED	AMPLICON	METAGENOMIC	PCR	109605	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:270-29	ena-RUN-LIMM-14-02-2020-13:18:41:270-29	7480910;6349415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/009/ERR3928959/ERR3928959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/009/ERR3928959/ERR3928959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928959/GCRFNG_CH-CC-J10_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928959/GCRFNG_CH-CC-J10_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/009/ERR3928959	GCRFNG_CH-CC-J10	Non-Western colorectal cancer microbiomes	
ERR3928962	SAMEA6562907	ERX3936569	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CH-CC-M13	PAIRED	AMPLICON	METAGENOMIC	PCR	99361	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:270-32	ena-RUN-LIMM-14-02-2020-13:18:41:270-32	6681120;5558918	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/002/ERR3928962/ERR3928962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/002/ERR3928962/ERR3928962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928962/GCRFNG_CH-CC-M13_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928962/GCRFNG_CH-CC-M13_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/002/ERR3928962	GCRFNG_CH-CC-M13	Non-Western colorectal cancer microbiomes	
ERR3928963	SAMEA6562983	ERX3936570	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CH-CC-O15	PAIRED	AMPLICON	METAGENOMIC	PCR	168171	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:270-33	ena-RUN-LIMM-14-02-2020-13:18:41:270-33	10983228;9298177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/003/ERR3928963/ERR3928963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/003/ERR3928963/ERR3928963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928963/GCRFNG_CH-CC-O15_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928963/GCRFNG_CH-CC-O15_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/003/ERR3928963	GCRFNG_CH-CC-O15	Non-Western colorectal cancer microbiomes	
ERR3928971	SAMEA6562954	ERX3936578	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CH-HV-A1	PAIRED	AMPLICON	METAGENOMIC	PCR	76095	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:270-41	ena-RUN-LIMM-14-02-2020-13:18:41:270-41	5012428;4312288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/001/ERR3928971/ERR3928971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/001/ERR3928971/ERR3928971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928971/GCRFNG_CH-HV-A1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928971/GCRFNG_CH-HV-A1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/001/ERR3928971	GCRFNG_CH-HV-A1	Non-Western colorectal cancer microbiomes	
ERR3928977	SAMEA6562867	ERX3936584	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CH-HV-H8	PAIRED	AMPLICON	METAGENOMIC	PCR	163853	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:271-47	ena-RUN-LIMM-14-02-2020-13:18:41:271-47	10745350;9586527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3928977/ERR3928977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/007/ERR3928977/ERR3928977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928977/GCRFNG_CH-HV-H8_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928977/GCRFNG_CH-HV-H8_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/007/ERR3928977	GCRFNG_CH-HV-H8	Non-Western colorectal cancer microbiomes	
ERR3928984	SAMEA6562934	ERX3936591	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-A1-AR_with	PAIRED	AMPLICON	METAGENOMIC	PCR	179323	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:271-54	ena-RUN-LIMM-14-02-2020-13:18:41:271-54	11708470;10031145	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3928984/ERR3928984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/004/ERR3928984/ERR3928984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928984/GCRFNG_CONT-A1-AR_with_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928984/GCRFNG_CONT-A1-AR_with_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/004/ERR3928984	GCRFNG_CONT-A1-AR_with	Non-Western colorectal cancer microbiomes	
ERR3928985	SAMEA6562897	ERX3936592	PRJEB36789	ERA2383252	256318	metagenome	GCRFNG_CONT-A1-CH_quickreturn	PAIRED	AMPLICON	METAGENOMIC	PCR	86334	2020-02-24	Illumina HiSeq 4000 paired end sequencing	The colorectal cancer-associated faecal microbiome of developing countries resembles that of developed countries	ena-STUDY-LIMM-14-02-2020-12:35:31:340-348	ena-EXPERIMENT-LIMM-14-02-2020-13:18:41:271-55	ena-RUN-LIMM-14-02-2020-13:18:41:271-55	5644115;4555746	ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/005/ERR3928985/ERR3928985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR392/005/ERR3928985/ERR3928985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928985/GCRFNG_CONT-A1-CH_quickreturn_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR392/ERR3928985/GCRFNG_CONT-A1-CH_quickreturn_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR392/005/ERR3928985	GCRFNG_CONT-A1-CH_quickreturn	Non-Western colorectal cancer microbiomes	
