run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR440935	SAMEA2385047	ERX407699	PRJEB5714	ERA290748	655179	air metagenome	AAG1:2	SINGLE	AMPLICON	METAGENOMIC	PCR	25909	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024268:2	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024268:2	seqs_AAG1.1032957.fastq.gz_run	1629888	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440935/ERR440935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440935/seqs_AAG1.1032957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440935	qiime_study_1517:AAG1	AAG1	
ERR440941	SAMEA2385053	ERX407705	PRJEB5714	ERA290748	449393	freshwater metagenome	NSB.080707.Epi.dup.:155	SINGLE	AMPLICON	METAGENOMIC	PCR	201650	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024274:155	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024274:155	seqs_NSB.080707.Epi.dup..1032952.fastq.gz_run	12577239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440941/ERR440941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440941/seqs_NSB.080707.Epi.dup..1032952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440941	qiime_study_1517:NSB.080707.Epi.dup.	NSB.080707.Epi.dup.	
ERR440943	SAMEA2385055	ERX407707	PRJEB5714	ERA290748	539655	human skin metagenome	M21Frhd:120	SINGLE	AMPLICON	METAGENOMIC	PCR	78551	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024276:120	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024276:120	seqs_M21Frhd.1032883.fastq.gz_run	4859170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440943/ERR440943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440943/seqs_M21Frhd.1032883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440943	qiime_study_1517:M21Frhd	M21Frhd	
ERR440946	SAMEA2385058	ERX407710	PRJEB5714	ERA290748	410658	soil metagenome	UT.15.51a:187	SINGLE	AMPLICON	METAGENOMIC	PCR	48674	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024279:187	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024279:187	seqs_UT.15.51a.1032886.fastq.gz_run	3272020	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440946/ERR440946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440946/seqs_UT.15.51a.1032886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440946	qiime_study_1517:UT.15.51a	UT.15.51a	
ERR440954	SAMEA2385066	ERX407718	PRJEB5714	ERA290748	539655	human skin metagenome	M22Frhd:127	SINGLE	AMPLICON	METAGENOMIC	PCR	175694	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024287:127	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024287:127	seqs_M22Frhd.1033012.fastq.gz_run	11302350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440954/ERR440954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440954/seqs_M22Frhd.1033012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440954	qiime_study_1517:M22Frhd	M22Frhd	
ERR440959	SAMEA2385071	ERX407723	PRJEB5714	ERA290748	408170	human gut metagenome	USchp33Mom:185	SINGLE	AMPLICON	METAGENOMIC	PCR	117618	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024292:185	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024292:185	seqs_USchp33Mom.1032928.fastq.gz_run	6795589	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440959/ERR440959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440959/seqs_USchp33Mom.1032928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440959	qiime_study_1517:USchp33Mom	USchp33Mom	
ERR440967	SAMEA2385079	ERX407731	PRJEB5714	ERA290748	410658	soil metagenome	KBS404:98	SINGLE	AMPLICON	METAGENOMIC	PCR	178582	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024300:98	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024300:98	seqs_KBS404.1032939.fastq.gz_run	11999745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440967/ERR440967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440967/seqs_KBS404.1032939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440967	qiime_study_1517:KBS404	KBS404	
ERR440970	SAMEA2385082	ERX407734	PRJEB5714	ERA290748	410658	soil metagenome	FL.3.37a.1:59	SINGLE	AMPLICON	METAGENOMIC	PCR	23695	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024303:59	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024303:59	seqs_FL.3.37a.1.1032922.fastq.gz_run	1420302	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440970/ERR440970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440970/seqs_FL.3.37a.1.1032922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440970	qiime_study_1517:FL.3.37a.1	FL.3.37a.1	
ERR440973	SAMEA2385085	ERX407737	PRJEB5714	ERA290748	408172	marine metagenome	NB2:149	SINGLE	AMPLICON	METAGENOMIC	PCR	212579	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024306:149	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024306:149	seqs_NB2.1032913.fastq.gz_run	12166568	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440973/ERR440973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440973/seqs_NB2.1032913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440973	qiime_study_1517:NB2	NB2	
ERR440974	SAMEA2385086	ERX407738	PRJEB5714	ERA290748	412755	marine sediment metagenome	TRRsed3:177	SINGLE	AMPLICON	METAGENOMIC	PCR	2681	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024307:177	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024307:177	seqs_TRRsed3.1032853.fastq.gz_run	161659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440974/ERR440974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440974/seqs_TRRsed3.1032853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440974	qiime_study_1517:TRRsed3	TRRsed3	
ERR440983	SAMEA2385095	ERX407747	PRJEB5714	ERA290748	539655	human skin metagenome	M24Frhd:135	SINGLE	AMPLICON	METAGENOMIC	PCR	17961	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024316:135	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024316:135	seqs_M24Frhd.1033006.fastq.gz_run	1188929	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440983/ERR440983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440983/seqs_M24Frhd.1033006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440983	qiime_study_1517:M24Frhd	M24Frhd	
ERR440987	SAMEA2385099	ERX407751	PRJEB5714	ERA290748	539655	human skin metagenome	M11Plmr:114	SINGLE	AMPLICON	METAGENOMIC	PCR	18133	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024320:114	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024320:114	seqs_M11Plmr.1032885.fastq.gz_run	1089176	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440987/ERR440987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440987/seqs_M11Plmr.1032885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440987	qiime_study_1517:M11Plmr	M11Plmr	
ERR440795	SAMEA2384907	ERX407559	PRJEB5714	ERA290748	410658	soil metagenome	CCD08A:39	SINGLE	AMPLICON	METAGENOMIC	PCR	132106	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024128:39	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024128:39	seqs_CCD08A.1032834.fastq.gz_run	8775133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440795/ERR440795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440795/seqs_CCD08A.1032834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440795	qiime_study_1517:CCD08A	CCD08A	
ERR440798	SAMEA2384910	ERX407562	PRJEB5714	ERA290748	408170	human gut metagenome	Amz5eldF:21	SINGLE	AMPLICON	METAGENOMIC	PCR	190009	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024131:21	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024131:21	seqs_Amz5eldF.1032890.fastq.gz_run	11780528	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440798/ERR440798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440798/seqs_Amz5eldF.1032890.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440798	qiime_study_1517:Amz5eldF	Amz5eldF	
ERR440799	SAMEA2384911	ERX407563	PRJEB5714	ERA290748	408170	human gut metagenome	k80M:88	SINGLE	AMPLICON	METAGENOMIC	PCR	237101	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024132:88	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024132:88	seqs_k80M.1032979.fastq.gz_run	14401343	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440799/ERR440799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440799/seqs_k80M.1032979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440799	qiime_study_1517:k80M	k80M	
ERR440803	SAMEA2384915	ERX407567	PRJEB5714	ERA290748	408170	human gut metagenome	k26B.4RUTF:83	SINGLE	AMPLICON	METAGENOMIC	PCR	95539	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024136:83	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024136:83	seqs_k26B.4RUTF.1032988.fastq.gz_run	5695211	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440803/ERR440803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440803/seqs_k26B.4RUTF.1032988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440803	qiime_study_1517:k26B.4RUTF	k26B.4RUTF	
ERR440810	SAMEA2384922	ERX407574	PRJEB5714	ERA290748	447426	human oral metagenome	M22Mout:128	SINGLE	AMPLICON	METAGENOMIC	PCR	185862	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024143:128	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024143:128	seqs_M22Mout.1032960.fastq.gz_run	10775251	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440810/ERR440810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440810/seqs_M22Mout.1032960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440810	qiime_study_1517:M22Mout	M22Mout	
ERR440812	SAMEA2384924	ERX407576	PRJEB5714	ERA290748	408170	human gut metagenome	m55B.9RUTF:145	SINGLE	AMPLICON	METAGENOMIC	PCR	74274	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024145:145	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024145:145	seqs_m55B.9RUTF.1033022.fastq.gz_run	4562613	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440812/ERR440812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440812/seqs_m55B.9RUTF.1033022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440812	qiime_study_1517:m55B.9RUTF	m55B.9RUTF	
ERR440814	SAMEA2384926	ERX407578	PRJEB5714	ERA290748	749906	gut metagenome	BigHornW3:31	SINGLE	AMPLICON	METAGENOMIC	PCR	196754	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024147:31	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024147:31	seqs_BigHornW3.1032986.fastq.gz_run	12630930	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440814/ERR440814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440814/seqs_BigHornW3.1032986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440814	qiime_study_1517:BigHornW3	BigHornW3	
ERR440816	SAMEA2384928	ERX407580	PRJEB5714	ERA290748	408170	human gut metagenome	Amz4chldM1:19	SINGLE	AMPLICON	METAGENOMIC	PCR	198584	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024149:19	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024149:19	seqs_Amz4chldM1.1032879.fastq.gz_run	12263815	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440816/ERR440816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440816/seqs_Amz4chldM1.1032879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440816	qiime_study_1517:Amz4chldM1	Amz4chldM1	
ERR440818	SAMEA2384930	ERX407582	PRJEB5714	ERA290748	408170	human gut metagenome	USBldChld10:178	SINGLE	AMPLICON	METAGENOMIC	PCR	72473	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024151:178	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024151:178	seqs_USBldChld10.1033026.fastq.gz_run	4021696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440818/ERR440818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440818/seqs_USBldChld10.1033026.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440818	qiime_study_1517:USBldChld10	USBldChld10	
ERR440820	SAMEA2384932	ERX407584	PRJEB5714	ERA290748	410658	soil metagenome	CCH52A:44	SINGLE	AMPLICON	METAGENOMIC	PCR	286519	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024153:44	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024153:44	seqs_CCH52A.1032870.fastq.gz_run	18761162	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440820/ERR440820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440820/seqs_CCH52A.1032870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440820	qiime_study_1517:CCH52A	CCH52A	
ERR440821	SAMEA2384933	ERX407585	PRJEB5714	ERA290748	410658	soil metagenome	KP36:100	SINGLE	AMPLICON	METAGENOMIC	PCR	169297	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024154:100	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024154:100	seqs_KP36.1032892.fastq.gz_run	10905959	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440821/ERR440821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440821/seqs_KP36.1032892.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440821	qiime_study_1517:KP36	KP36	
ERR440822	SAMEA2384934	ERX407586	PRJEB5714	ERA290748	408170	human gut metagenome	M31Fcsw:137	SINGLE	AMPLICON	METAGENOMIC	PCR	200839	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024155:137	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024155:137	seqs_M31Fcsw.1033009.fastq.gz_run	11701428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440822/ERR440822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440822/seqs_M31Fcsw.1033009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440822	qiime_study_1517:M31Fcsw	M31Fcsw	
ERR440824	SAMEA2384936	ERX407588	PRJEB5714	ERA290748	410658	soil metagenome	FL.3.37a.2:60	SINGLE	AMPLICON	METAGENOMIC	PCR	13059	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024157:60	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024157:60	seqs_FL.3.37a.2.1032925.fastq.gz_run	705773	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440824/ERR440824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440824/seqs_FL.3.37a.2.1032925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440824	qiime_study_1517:FL.3.37a.2	FL.3.37a.2	
ERR440825	SAMEA2384937	ERX407589	PRJEB5714	ERA290748	408170	human gut metagenome	M22Fcsw:124	SINGLE	AMPLICON	METAGENOMIC	PCR	4	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024158:124	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024158:124	seqs_M22Fcsw.1032858.fastq.gz_run	457	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440825/ERR440825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440825/seqs_M22Fcsw.1032858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440825	qiime_study_1517:M22Fcsw	M22Fcsw	
ERR440826	SAMEA2384938	ERX407590	PRJEB5714	ERA290748	447426	human oral metagenome	M31Tong:141	SINGLE	AMPLICON	METAGENOMIC	PCR	10	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024159:141	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024159:141	seqs_M31Tong.1032844.fastq.gz_run	1003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440826/ERR440826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440826/seqs_M31Tong.1032844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440826	qiime_study_1517:M31Tong	M31Tong	
ERR440828	SAMEA2384940	ERX407592	PRJEB5714	ERA290748	408170	human gut metagenome	h146B.2:68	SINGLE	AMPLICON	METAGENOMIC	PCR	188173	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024161:68	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024161:68	seqs_h146B.2.1032946.fastq.gz_run	11427193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440828/ERR440828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440828/seqs_h146B.2.1032946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440828	qiime_study_1517:h146B.2	h146B.2	
ERR440834	SAMEA2384946	ERX407598	PRJEB5714	ERA290748	408170	human gut metagenome	Amz13chld:15	SINGLE	AMPLICON	METAGENOMIC	PCR	139912	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024167:15	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024167:15	seqs_Amz13chld.1032907.fastq.gz_run	8037256	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440834/ERR440834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440834/seqs_Amz13chld.1032907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440834	qiime_study_1517:Amz13chld	Amz13chld	
ERR440837	SAMEA2384949	ERX407601	PRJEB5714	ERA290748	655179	air metagenome	ACT2:5	SINGLE	AMPLICON	METAGENOMIC	PCR	34728	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024170:5	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024170:5	seqs_ACT2.1032833.fastq.gz_run	2225935	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440837/ERR440837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440837/seqs_ACT2.1032833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440837	qiime_study_1517:ACT2	ACT2	
ERR440839	SAMEA2384951	ERX407603	PRJEB5714	ERA290748	410656	organismal metagenomes	EB004:48	SINGLE	AMPLICON	METAGENOMIC	PCR	202381	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024172:48	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024172:48	seqs_EB004.1033020.fastq.gz_run	11394881	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440839/ERR440839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440839/seqs_EB004.1033020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440839	qiime_study_1517:EB004	EB004	
ERR440840	SAMEA2384952	ERX407604	PRJEB5714	ERA290748	447426	human oral metagenome	F31Mout:56	SINGLE	AMPLICON	METAGENOMIC	PCR	111135	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024173:56	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024173:56	seqs_F31Mout.1032876.fastq.gz_run	6366075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440840/ERR440840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440840/seqs_F31Mout.1032876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440840	qiime_study_1517:F31Mout	F31Mout	
ERR440847	SAMEA2384959	ERX407611	PRJEB5714	ERA290748	556187	Niphargus auerbachi	LT.08.A:111	SINGLE	AMPLICON	METAGENOMIC	PCR	180806	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024180:111	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024180:111	seqs_LT.08.A.1032923.fastq.gz_run	10805143	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440847/ERR440847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440847/seqs_LT.08.A.1032923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440847	qiime_study_1517:LT.08.A	LT.08.A	
ERR440850	SAMEA2384962	ERX407614	PRJEB5714	ERA290748	410658	soil metagenome	AK.19.12a:10	SINGLE	AMPLICON	METAGENOMIC	PCR	20134	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024183:10	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024183:10	seqs_AK.19.12a.1032945.fastq.gz_run	1276913	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440850/ERR440850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440850/seqs_AK.19.12a.1032945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440850	qiime_study_1517:AK.19.12a	AK.19.12a	
ERR440851	SAMEA2384963	ERX407615	PRJEB5714	ERA290748	408170	human gut metagenome	k84A.1:89	SINGLE	AMPLICON	METAGENOMIC	PCR	106289	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024184:89	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024184:89	seqs_k84A.1.1032985.fastq.gz_run	6343683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440851/ERR440851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440851/seqs_k84A.1.1032985.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440851	qiime_study_1517:k84A.1	k84A.1	
ERR440854	SAMEA2384966	ERX407618	PRJEB5714	ERA290748	410658	soil metagenome	UT.15.52a:188	SINGLE	AMPLICON	METAGENOMIC	PCR	96609	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024187:188	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024187:188	seqs_UT.15.52a.1032996.fastq.gz_run	6441551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440854/ERR440854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440854/seqs_UT.15.52a.1032996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440854	qiime_study_1517:UT.15.52a	UT.15.52a	
ERR440855	SAMEA2384967	ERX407619	PRJEB5714	ERA290748	408170	human gut metagenome	k57M:86	SINGLE	AMPLICON	METAGENOMIC	PCR	179443	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024188:86	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024188:86	seqs_k57M.1033008.fastq.gz_run	11135989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440855/ERR440855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440855/seqs_k57M.1033008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440855	qiime_study_1517:k57M	k57M	
ERR440859	SAMEA2384971	ERX407623	PRJEB5714	ERA290748	410656	organismal metagenomes	EB002:47	SINGLE	AMPLICON	METAGENOMIC	PCR	201051	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024192:47	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024192:47	seqs_EB002.1032953.fastq.gz_run	11650473	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440859/ERR440859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440859/seqs_EB002.1032953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440859	qiime_study_1517:EB002	EB002	
ERR440860	SAMEA2384972	ERX407624	PRJEB5714	ERA290748	410658	soil metagenome	HI.20.57e.3:78	SINGLE	AMPLICON	METAGENOMIC	PCR	42485	2018-11-16	unspecified sequencing: qiime_experiment_1517:1024193:78	Parfrey_euk_testing_samples_515_806	qiime_study_1517	qiime_experiment_1517:1024193:78	seqs_HI.20.57e.3.1032993.fastq.gz_run	2789657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR440/ERR440860/ERR440860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR440/ERR440860/seqs_HI.20.57e.3.1032993.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR440/ERR440860	qiime_study_1517:HI.20.57e.3	HI.20.57e.3	
